code,name,market,category,color,date.2018-08-21.per,date.2018-08-21.pbr,date.2018-08-21.volume
3198,ＳＦＰホールディングス,東証2部,小売業,,,,
3199,綿半ホールディングス,東証1部,小売業,,,,
3201,ニッケ,東証1部,繊維製品,,,,
3202,ダイトウボウ,東証1部,繊維製品,,,,
3204,トーア紡コーポレーション,東証1部,繊維製品,,,,
3205,ダイドーリミテッド,東証1部,繊維製品,,,,
3209,カネヨウ,東証2部,卸売業,,,,
3221,ヨシックス,東証1部,小売業,,,,
3222,ユナイテッド・スーパーマーケット・ホールディングス,東証1部,小売業,,,,
3223,エスエルディー,東証JQS,小売業,,,,
3224,ゼネラル・オイスター,マザーズ,小売業,,,,
3226,日本アコモデーションファンド投資法人,東証,REIT銘柄一覧,,,,
3227,MCUBS MidCity投資法人,東証,REIT銘柄一覧,,,,
3228,三栄建築設計,東証1部,不動産業,,,,
3229,日本コマーシャル投資法人,東証,REIT銘柄一覧,,,,
3230,スター・マイカ,東証1部,不動産業,,,,
3231,野村不動産ホールディングス,東証1部,不動産業,,,,
3232,三重交通グループホールディングス,東証1部,不動産業,,,,
3234,森ヒルズリート投資法人,東証,REIT銘柄一覧,,,,
3236,プロパスト,東証JQS,不動産業,,,,
3237,イントランス,マザーズ,不動産業,,,,
3238,セントラル総合開発,東証2部,不動産業,,,,
3240,野村不動産レジデンシャル投資法人,東証,REIT銘柄一覧,,,,
3241,ウィル,東証2部,不動産業,,,,
3242,アーバネットコーポレーション,東証JQS,不動産業,,,,
3244,サムティ,東証1部,不動産業,,,,
3245,ディア・ライフ,東証1部,不動産業,,,,
3246,コーセーアールイー,東証1部,不動産業,,,,
3248,アールエイジ,東証2部,不動産業,,,,
3249,産業ファンド投資法人,東証,REIT銘柄一覧,,,,
3250,エー・ディー・ワークス,東証1部,不動産業,,,,
3252,日本商業開発,東証1部,不動産業,,,,
3254,プレサンスコーポレーション,東証1部,不動産業,,,,
3258,ユニゾホールディングス,東証1部,不動産業,,,,
3260,エスポア,名古屋セ,不動産業,,,,
3261,グランディーズ,マザーズ,不動産業,,,,
3263,大和ハウスリート投資法人（旧）,東証,REIT銘柄一覧,,,,
3264,アスコット,東証JQS,不動産業,,,,
3266,ファンドクリエーショングループ,東証JQS,不動産業,,,,
3267,フィル・カンパニー,マザーズ,建設業,,,,
3269,アドバンス・レジデンス投資法人,東証,REIT銘柄一覧,,,,
3271,ＴＨＥグローバル社,東証1部,不動産業,,,,
3275,ハウスコム,東証JQS,不動産業,,,,
3276,日本管理センター,東証1部,不動産業,,,,
3277,サンセイランディック,東証1部,不動産業,,,,
3278,ケネディクス・レジデンシャル・ネクスト投資法人,東証,REIT銘柄一覧,,,,
3279,アクティビア・プロパティーズ投資法人,東証,REIT銘柄一覧,,,,
3280,エストラスト,東証1部,不動産業,,,,
3281,ＧＬＰ投資法人,東証,REIT銘柄一覧,,,,
3282,コンフォリア・レジデンシャル投資法人,東証,REIT銘柄一覧,,,,
3283,日本プロロジスリート投資法人,東証,REIT銘柄一覧,,,,
3284,フージャースホールディングス,東証1部,不動産業,,,,
3285,野村不動産マスターファンド投資法人（旧）,東証,REIT銘柄一覧,,,,
3286,トラストホールディングス,マザーズ,不動産業,,,,
3287,星野リゾート・リート投資法人,東証,REIT銘柄一覧,,,,
3288,オープンハウス,東証1部,不動産業,,,,
3289,東急不動産ホールディングス,東証1部,不動産業,,,,
3290,Oneリート投資法人,東証,REIT銘柄一覧,,,,
3291,飯田グループホールディングス,東証1部,不動産業,,,,
3292,イオンリート投資法人,東証,REIT銘柄一覧,,,,
3293,アズマハウス,東証JQS,不動産業,,,,
3294,イーグランド,東証1部,不動産業,,,,
3295,ヒューリックリート投資法人,東証,REIT銘柄一覧,,,,
3296,日本リート投資法人,東証,REIT銘柄一覧,,,,
3297,東武住販,東証JQS,不動産業,,,,
3298,インベスコ・オフィス・ジェイリート投資法人,東証,REIT銘柄一覧,,,,
3299,ムゲンエステート,東証1部,不動産業,,,,
3300,ＡＭＢＩＴＩＯＮ,マザーズ,不動産業,,,,
3302,帝国繊維,東証1部,繊維製品,,,,
3306,日本製麻,東証2部,卸売業,,,,
3308,日本ヘルスケア投資法人,東証,REIT銘柄一覧,,,,
3309,積水ハウス・リート投資法人,東証,REIT銘柄一覧,,,,
3313,ブックオフコーポレーション,東証1部,小売業,,,,
3315,日本コークス工業,東証1部,石油・石炭製品,,,,
3316,東京日産コンピュータシステム,東証JQS,卸売業,,,,
3317,フライングガーデン,東証JQS,小売業,,,,
3319,ゴルフダイジェスト・オンライン,東証1部,小売業,,,,
3320,クロスプラス,東証2部,卸売業,,,,
3321,ミタチ産業,東証1部,卸売業,,,,
3322,アルファグループ,東証JQS,卸売業,,,,
3323,レカム,東証JQS,卸売業,,,,
3326,ランシステム,東証JQS,サービス業,,,,
3328,ＢＥＥＮＯＳ,東証1部,小売業,,,,
3329,東和フードサービス,東証JQS,小売業,,,,
3333,あさひ,東証1部,小売業,,,,
3341,日本調剤,東証1部,小売業,,,,
3344,ワンダーコーポレーション,東証JQS,小売業,,,,
3346,２１ＬＡＤＹ,名古屋セ,小売業,,,,
3347,トラスト,東証2部,小売業,,,,
3349,コスモス薬品,東証1部,小売業,,,,
3350,レッド・プラネット・ジャパン,東証JQS,卸売業,,,,
3352,バッファロー,東証JQS,小売業,,,,
3353,メディカル一光,東証JQS,小売業,,,,
3355,クリヤマホールディングス,東証2部,卸売業,,,,
3356,テリロジー,東証JQS,卸売業,,,,
3358,ワイエスフード,東証JQS,小売業,,,,
3359,タイセイ,マザーズ,卸売業,,,,
3360,シップヘルスケアホールディングス,東証1部,卸売業,,,,
3361,トーエル,東証1部,小売業,,,,
3366,一六堂,東証1部,小売業,,,,
3370,フジタコーポレーション,東証JQS,小売業,,,,
3371,ソフトクリエイトホールディングス,東証1部,情報・通信,,,,
3372,関門海,東証2部,小売業,,,,
3374,内外テック,東証JQS,卸売業,,,,
3375,ＺＯＡ,東証JQS,小売業,,,,
3376,オンリー,東証1部,小売業,,,,
3377,バイク王＆カンパニー,東証2部,卸売業,,,,
3382,セブン＆アイ・ホールディングス,東証1部,小売業,,,,
3384,アークコア,名古屋セ,卸売業,,,,
3385,薬王堂,東証1部,小売業,,,,
3386,コスモ・バイオ,東証JQS,卸売業,,,,
3387,クリエイト・レストランツ・ホールディングス,東証1部,小売業,,,,
3388,明治電機工業,東証1部,卸売業,,,,
3390,ＩＮＥＳＴ,東証JQS,卸売業,,,,
3391,ツルハホールディングス,東証1部,小売業,,,,
3392,デリカフーズホールディングス,東証1部,卸売業,,,,
3393,スターティアホールディングス,東証1部,卸売業,,,,
3395,サンマルクホールディングス,東証1部,小売業,,,,
3396,フェリシモ,東証1部,小売業,,,,
3397,トリドールホールディングス,東証1部,小売業,,,,
3399,丸千代山岡家,東証JQS,小売業,,,,
3401,帝人,東証1部,繊維製品,,,,
3402,東レ,東証1部,繊維製品,,,,
3405,クラレ,東証1部,化学,,,,
3407,旭化成,東証1部,化学,,,,
3408,サカイオーベックス,東証1部,繊維製品,,,,
3409,北日本紡績,東証2部,繊維製品,,,,
3415,ＴＯＫＹＯ　ＢＡＳＥ,東証1部,小売業,,,,
